state,date,total_population,cumulative_cases,cumulative_cases_per_100_000,cumulative_deaths,cumulative_deaths_per_100_000,new_cases,new_cases_7_day_rolling_avg,new_deaths,new_deaths_7_day_rolling_avg,new_deaths_per_100_000,new_cases_per_100_000
Alabama,2020-01-22,4887871.0,0,0.0,0,0.0,,,,,,
Alabama,2020-01-23,4887871.0,0,0.0,0,0.0,0.0,,0.0,,0.0,0.0
Alabama,2020-01-24,4887871.0,0,0.0,0,0.0,0.0,,0.0,,0.0,0.0
Alabama,2020-01-25,4887871.0,0,0.0,0,0.0,0.0,,0.0,,0.0,0.0
Alabama,2020-01-26,4887871.0,0,0.0,0,0.0,0.0,,0.0,,0.0,0.0
Alabama,2020-01-27,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-01-28,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-01-29,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-01-30,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-01-31,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-02-01,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-02-02,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-02-03,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-02-04,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-02-05,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-02-06,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-02-07,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-02-08,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-02-09,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-02-10,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-02-11,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-02-12,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-02-13,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-02-14,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-02-15,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-02-16,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-02-17,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-02-18,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-02-19,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-02-20,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-02-21,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-02-22,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-02-23,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-02-24,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-02-25,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-02-26,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-02-27,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-02-28,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-02-29,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-03-01,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-03-02,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-03-03,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-03-04,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-03-05,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-03-06,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-03-07,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-03-08,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-03-09,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-03-10,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-03-11,4887871.0,3,0.06,0,0.0,3.0,0.43,0.0,0.0,0.0,0.06
Alabama,2020-03-12,4887871.0,4,0.08,0,0.0,1.0,0.57,0.0,0.0,0.0,0.02
Alabama,2020-03-13,4887871.0,8,0.16,0,0.0,4.0,1.14,0.0,0.0,0.0,0.08
Alabama,2020-03-14,4887871.0,15,0.31,0,0.0,7.0,2.14,0.0,0.0,0.0,0.14
Alabama,2020-03-15,4887871.0,28,0.57,0,0.0,13.0,4.0,0.0,0.0,0.0,0.27
Alabama,2020-03-16,4887871.0,36,0.74,0,0.0,8.0,5.14,0.0,0.0,0.0,0.16
Alabama,2020-03-17,4887871.0,51,1.04,0,0.0,15.0,7.29,0.0,0.0,0.0,0.31
Alabama,2020-03-18,4887871.0,61,1.25,0,0.0,10.0,8.29,0.0,0.0,0.0,0.2
Alabama,2020-03-19,4887871.0,88,1.8,0,0.0,27.0,12.0,0.0,0.0,0.0,0.55
Alabama,2020-03-20,4887871.0,115,2.35,0,0.0,27.0,15.29,0.0,0.0,0.0,0.55
Alabama,2020-03-21,4887871.0,149,3.05,0,0.0,34.0,19.14,0.0,0.0,0.0,0.7
Alabama,2020-03-22,4887871.0,180,3.68,0,0.0,31.0,21.71,0.0,0.0,0.0,0.63
Alabama,2020-03-23,4887871.0,224,4.58,0,0.0,44.0,26.86,0.0,0.0,0.0,0.9
Alabama,2020-03-24,4887871.0,298,6.1,0,0.0,74.0,35.29,0.0,0.0,0.0,1.51
Alabama,2020-03-25,4887871.0,472,9.66,1,0.02,174.0,58.71,1.0,0.14,0.02,3.56
Alabama,2020-03-26,4887871.0,574,11.74,1,0.02,102.0,69.43,0.0,0.14,0.0,2.09
Alabama,2020-03-27,4887871.0,684,13.99,4,0.08,110.0,81.29,3.0,0.57,0.06,2.25
Alabama,2020-03-28,4887871.0,801,16.39,4,0.08,117.0,93.14,0.0,0.57,0.0,2.39
Alabama,2020-03-29,4887871.0,880,18.0,10,0.2,79.0,100.0,6.0,1.43,0.12,1.62
Alabama,2020-03-30,4887871.0,1001,20.48,10,0.2,121.0,111.0,0.0,1.43,0.0,2.48
Alabama,2020-03-31,4887871.0,1063,21.75,23,0.47,62.0,109.29,13.0,3.29,0.27,1.27
Alabama,2020-04-01,4887871.0,1175,24.04,27,0.55,112.0,100.43,4.0,3.71,0.08,2.29
Alabama,2020-04-02,4887871.0,1371,28.05,32,0.65,196.0,113.86,5.0,4.43,0.1,4.01
Alabama,2020-04-03,4887871.0,1606,32.86,38,0.78,235.0,131.71,6.0,4.86,0.12,4.81
Alabama,2020-04-04,4887871.0,1727,35.33,44,0.9,121.0,132.29,6.0,5.71,0.12,2.48
Alabama,2020-04-05,4887871.0,1905,38.97,45,0.92,178.0,146.43,1.0,5.0,0.02,3.64
Alabama,2020-04-06,4887871.0,2079,42.53,49,1.0,174.0,154.0,4.0,5.57,0.08,3.56
Alabama,2020-04-07,4887871.0,2308,47.22,64,1.31,229.0,177.86,15.0,5.86,0.31,4.69
Alabama,2020-04-08,4887871.0,2614,53.48,66,1.35,306.0,205.57,2.0,5.57,0.04,6.26
Alabama,2020-04-09,4887871.0,2954,60.44,70,1.43,340.0,226.14,4.0,5.43,0.08,6.96
Alabama,2020-04-10,4887871.0,3112,63.67,80,1.64,158.0,215.14,10.0,6.0,0.2,3.23
Alabama,2020-04-11,4887871.0,3346,68.46,92,1.88,234.0,231.29,12.0,6.86,0.25,4.79
Alabama,2020-04-12,4887871.0,3667,75.02,93,1.9,321.0,251.71,1.0,6.86,0.02,6.57
Alabama,2020-04-13,4887871.0,3870,79.18,99,2.03,203.0,255.86,6.0,7.14,0.12,4.15
Alabama,2020-04-14,4887871.0,4041,82.67,114,2.33,171.0,247.57,15.0,7.14,0.31,3.5
Alabama,2020-04-15,4887871.0,4307,88.12,118,2.41,266.0,241.86,4.0,7.43,0.08,5.44
Alabama,2020-04-16,4887871.0,4465,91.35,133,2.72,158.0,215.86,15.0,9.0,0.31,3.23
Alabama,2020-04-17,4887871.0,4557,93.23,148,3.03,92.0,206.43,15.0,9.71,0.31,1.88
Alabama,2020-04-18,4887871.0,4788,97.96,153,3.13,231.0,206.0,5.0,8.71,0.1,4.73
Alabama,2020-04-19,4887871.0,4978,101.84,157,3.21,190.0,187.29,4.0,9.14,0.08,3.89
Alabama,2020-04-20,4887871.0,5163,105.63,163,3.33,185.0,184.71,6.0,9.14,0.12,3.78
Alabama,2020-04-21,4887871.0,5404,110.56,183,3.74,241.0,194.71,20.0,9.86,0.41,4.93
Alabama,2020-04-22,4887871.0,5692,116.45,196,4.01,288.0,197.86,13.0,11.14,0.27,5.89
Alabama,2020-04-23,4887871.0,5899,120.69,202,4.13,207.0,204.86,6.0,9.86,0.12,4.23
Alabama,2020-04-24,4887871.0,6092,124.64,209,4.28,193.0,219.29,7.0,8.71,0.14,3.95
Alabama,2020-04-25,4887871.0,6274,128.36,209,4.28,182.0,212.29,0.0,8.0,0.0,3.72
Alabama,2020-04-26,4887871.0,6475,132.47,219,4.48,201.0,213.86,10.0,8.86,0.2,4.11
Alabama,2020-04-27,4887871.0,6621,135.46,228,4.66,146.0,208.29,9.0,9.29,0.18,2.99
Alabama,2020-04-28,4887871.0,6820,139.53,242,4.95,199.0,202.29,14.0,8.43,0.29,4.07
Alabama,2020-04-29,4887871.0,6979,142.78,256,5.24,159.0,183.86,14.0,8.57,0.29,3.25
Alabama,2020-04-30,4887871.0,7187,147.04,272,5.56,208.0,184.0,16.0,10.0,0.33,4.26
Alabama,2020-05-01,4887871.0,7440,152.21,289,5.91,253.0,192.57,17.0,11.43,0.35,5.18
Alabama,2020-05-02,4887871.0,7700,157.53,288,5.89,260.0,203.71,-1.0,13.33,-0.02,5.32
Alabama,2020-05-03,4887871.0,7977,163.2,290,5.93,277.0,214.57,2.0,12.0,0.04,5.67
Alabama,2020-05-04,4887871.0,8203,167.82,298,6.1,226.0,226.0,8.0,11.83,0.16,4.62
Alabama,2020-05-05,4887871.0,8520,174.31,315,6.44,317.0,242.86,17.0,12.33,0.35,6.49
Alabama,2020-05-06,4887871.0,8769,179.4,343,7.02,249.0,255.71,28.0,14.67,0.57,5.09
Alabama,2020-05-07,4887871.0,9115,186.48,369,7.55,346.0,275.43,26.0,16.33,0.53,7.08
Alabama,2020-05-08,4887871.0,9437,193.07,383,7.84,322.0,285.29,14.0,15.83,0.29,6.59
Alabama,2020-05-09,4887871.0,9720,198.86,390,7.98,283.0,288.57,7.0,14.57,0.14,5.79
Alabama,2020-05-10,4887871.0,9982,204.22,393,8.04,262.0,286.43,3.0,14.71,0.06,5.36
Alabama,2020-05-11,4887871.0,10262,209.95,403,8.24,280.0,294.14,10.0,15.0,0.2,5.73
Alabama,2020-05-12,4887871.0,10566,216.17,435,8.9,304.0,292.29,32.0,17.14,0.65,6.22
Alabama,2020-05-13,4887871.0,10822,221.41,450,9.21,256.0,293.29,15.0,15.29,0.31,5.24
Alabama,2020-05-14,4887871.0,11161,228.34,473,9.68,339.0,292.29,23.0,14.86,0.47,6.94
Alabama,2020-05-15,4887871.0,11494,235.15,483,9.88,333.0,293.86,10.0,14.29,0.2,6.81
Alabama,2020-05-16,4887871.0,11828,241.99,485,9.92,334.0,301.14,2.0,13.57,0.04,6.83
Alabama,2020-05-17,4887871.0,12137,248.31,488,9.98,309.0,307.86,3.0,13.57,0.06,6.32
Alabama,2020-05-18,4887871.0,12438,254.47,489,10.0,301.0,310.86,1.0,12.29,0.02,6.16
Alabama,2020-05-19,4887871.0,12825,262.38,504,10.31,387.0,322.71,15.0,9.86,0.31,7.92
Alabama,2020-05-20,4887871.0,13186,269.77,522,10.68,361.0,337.71,18.0,10.29,0.37,7.39
Alabama,2020-05-21,4887871.0,13590,278.04,529,10.82,404.0,347.0,7.0,8.0,0.14,8.27
Alabama,2020-05-22,4887871.0,13954,285.48,541,11.07,364.0,351.43,12.0,8.29,0.25,7.45
Alabama,2020-05-23,4887871.0,14328,293.13,549,11.23,374.0,357.14,8.0,9.14,0.16,7.65
Alabama,2020-05-24,4887871.0,14676,300.25,551,11.27,348.0,362.71,2.0,9.0,0.04,7.12
Alabama,2020-05-25,4887871.0,15309,313.2,566,11.58,633.0,410.14,15.0,11.0,0.31,12.95
Alabama,2020-05-26,4887871.0,15899,325.27,580,11.87,590.0,439.14,14.0,10.86,0.29,12.07
Alabama,2020-05-27,4887871.0,16263,332.72,583,11.93,364.0,439.57,3.0,8.71,0.06,7.45
Alabama,2020-05-28,4887871.0,16749,342.66,591,12.09,486.0,451.29,8.0,8.86,0.16,9.94
Alabama,2020-05-29,4887871.0,17262,353.16,610,12.48,513.0,472.57,19.0,9.86,0.39,10.5
Alabama,2020-05-30,4887871.0,17689,361.9,618,12.64,427.0,480.14,8.0,9.86,0.16,8.74
Alabama,2020-05-31,4887871.0,18200,372.35,630,12.89,511.0,503.43,12.0,11.29,0.25,10.45
Alabama,2020-06-01,4887871.0,18525,379.0,646,13.22,325.0,459.43,16.0,11.43,0.33,6.65
Alabama,2020-06-02,4887871.0,18734,383.28,653,13.36,209.0,405.0,7.0,10.43,0.14,4.28
Alabama,2020-06-03,4887871.0,18954,387.78,653,13.36,220.0,384.43,0.0,10.0,0.0,4.5
Alabama,2020-06-04,4887871.0,19262,394.08,653,13.36,308.0,359.0,0.0,8.86,0.0,6.3
Alabama,2020-06-05,4887871.0,19910,407.33,676,13.83,648.0,378.29,23.0,9.43,0.47,13.26
Alabama,2020-06-06,4887871.0,20355,416.44,689,14.1,445.0,380.86,13.0,10.14,0.27,9.1
Alabama,2020-06-07,4887871.0,20777,425.07,692,14.16,422.0,368.14,3.0,8.86,0.06,8.63
Alabama,2020-06-08,4887871.0,21268,435.12,718,14.69,491.0,391.86,26.0,10.29,0.53,10.05
Alabama,2020-06-09,4887871.0,21834,446.7,729,14.91,566.0,442.86,11.0,10.86,0.23,11.58
Alabama,2020-06-10,4887871.0,22659,463.58,744,15.22,825.0,529.29,15.0,13.0,0.31,16.88
Alabama,2020-06-11,4887871.0,23370,478.12,755,15.45,711.0,586.86,11.0,14.57,0.23,14.55
Alabama,2020-06-12,4887871.0,24405,499.3,769,15.73,1035.0,642.14,14.0,13.29,0.29,21.17
Alabama,2020-06-13,4887871.0,25364,518.92,773,15.81,959.0,715.57,4.0,12.0,0.08,19.62
Alabama,2020-06-14,4887871.0,26182,535.65,773,15.81,818.0,772.14,0.0,11.57,0.0,16.74
Alabama,2020-06-15,4887871.0,26485,541.85,774,15.84,303.0,745.29,1.0,8.0,0.02,6.2
Alabama,2020-06-16,4887871.0,27034,553.08,785,16.06,549.0,742.86,11.0,8.0,0.23,11.23
Alabama,2020-06-17,4887871.0,27941,571.64,790,16.16,907.0,754.57,5.0,6.57,0.1,18.56
Alabama,2020-06-18,4887871.0,28676,586.68,810,16.57,735.0,758.0,20.0,7.86,0.41,15.04
Alabama,2020-06-19,4887871.0,29225,597.91,822,16.82,549.0,688.57,12.0,7.57,0.25,11.23
Alabama,2020-06-20,4887871.0,29683,607.28,838,17.14,458.0,617.0,16.0,9.29,0.33,9.37
Alabama,2020-06-21,4887871.0,30122,616.26,839,17.16,439.0,562.86,1.0,9.43,0.02,8.98
Alabama,2020-06-22,4887871.0,30771,629.54,841,17.21,649.0,612.29,2.0,9.57,0.04,13.28
Alabama,2020-06-23,4887871.0,31889,652.41,864,17.68,1118.0,693.57,23.0,11.29,0.47,22.87
Alabama,2020-06-24,4887871.0,32878,672.64,891,18.23,989.0,705.29,27.0,14.43,0.55,20.23
Alabama,2020-06-25,4887871.0,33880,693.14,896,18.33,1002.0,743.43,5.0,12.29,0.1,20.5
Alabama,2020-06-26,4887871.0,34903,714.07,907,18.56,1023.0,811.14,11.0,12.14,0.23,20.93
Alabama,2020-06-27,4887871.0,35083,717.76,919,18.8,180.0,771.43,12.0,11.57,0.25,3.68
Alabama,2020-06-28,4887871.0,36503,746.81,919,18.8,1420.0,911.57,0.0,11.43,0.0,29.05
Alabama,2020-06-29,4887871.0,37589,769.03,929,19.01,1086.0,974.0,10.0,12.57,0.2,22.22
Alabama,2020-06-30,4887871.0,38477,787.19,950,19.44,888.0,941.14,21.0,12.29,0.43,18.17
Alabama,2020-07-01,4887871.0,39647,811.13,972,19.89,1170.0,967.0,22.0,11.57,0.45,23.94
Alabama,2020-07-02,4887871.0,41340,845.77,985,20.15,1693.0,1065.71,13.0,12.71,0.27,34.64
Alabama,2020-07-03,4887871.0,42255,864.49,1006,20.58,915.0,1050.29,21.0,14.14,0.43,18.72
Alabama,2020-07-04,4887871.0,43216,884.15,1007,20.6,961.0,1161.86,1.0,12.57,0.02,19.66
Alabama,2020-07-05,4887871.0,44022,900.64,1007,20.6,806.0,1074.14,0.0,12.57,0.0,16.49
Alabama,2020-07-06,4887871.0,44932,919.26,1007,20.6,910.0,1049.0,0.0,11.14,0.0,18.62
Alabama,2020-07-07,4887871.0,46348,948.22,1033,21.13,1416.0,1124.43,26.0,11.86,0.53,28.97
Alabama,2020-07-08,4887871.0,48149,985.07,1058,21.65,1801.0,1214.57,25.0,12.29,0.51,36.85
Alabama,2020-07-09,4887871.0,49695,1016.7,1068,21.85,1546.0,1193.57,10.0,11.86,0.2,31.63
Alabama,2020-07-10,4887871.0,51329,1050.13,1104,22.59,1634.0,1296.29,36.0,14.0,0.74,33.43
Alabama,2020-07-11,4887871.0,52802,1080.27,1114,22.79,1473.0,1369.43,10.0,15.29,0.2,30.14
Alabama,2020-07-12,4887871.0,54781,1120.75,1121,22.93,1979.0,1537.0,7.0,16.29,0.14,40.49
Alabama,2020-07-13,4887871.0,56168,1149.13,1124,23.0,1387.0,1605.14,3.0,16.71,0.06,28.38
Alabama,2020-07-14,4887871.0,58284,1192.42,1164,23.81,2116.0,1705.14,40.0,18.71,0.82,43.29
Alabama,2020-07-15,4887871.0,60194,1231.5,1211,24.78,1910.0,1720.71,47.0,21.86,0.96,39.08
Alabama,2020-07-16,4887871.0,62128,1271.06,1230,25.16,1934.0,1776.14,19.0,23.14,0.39,39.57
Alabama,2020-07-17,4887871.0,64152,1312.47,1265,25.88,2024.0,1831.86,35.0,23.0,0.72,41.41
Alabama,2020-07-18,4887871.0,66181,1353.98,1286,26.31,2029.0,1911.29,21.0,24.57,0.43,41.51
Alabama,2020-07-19,4887871.0,67733,1385.74,1287,26.33,1552.0,1850.29,1.0,23.71,0.02,31.75
Alabama,2020-07-20,4887871.0,69236,1416.49,1291,26.41,1503.0,1866.86,4.0,23.86,0.08,30.75
Alabama,2020-07-21,4887871.0,70600,1444.39,1303,26.66,1364.0,1759.43,12.0,19.86,0.25,27.91
Alabama,2020-07-22,4887871.0,72594,1485.19,1364,27.91,1994.0,1771.43,61.0,21.86,1.25,40.79
Alabama,2020-07-23,4887871.0,74685,1527.97,1397,28.58,2091.0,1793.86,33.0,23.86,0.68,42.78
Alabama,2020-07-24,4887871.0,76795,1571.13,1438,29.42,2110.0,1806.14,41.0,24.71,0.84,43.17
Alabama,2020-07-25,4887871.0,78188,1599.63,1456,29.79,1393.0,1715.29,18.0,24.29,0.37,28.5
Alabama,2020-07-26,4887871.0,79948,1635.64,1473,30.14,1760.0,1745.0,17.0,26.57,0.35,36.01
Alabama,2020-07-27,4887871.0,81256,1662.4,1491,30.5,1308.0,1717.14,18.0,28.57,0.37,26.76
Alabama,2020-07-28,4887871.0,82698,1691.9,1491,30.5,1442.0,1728.29,0.0,26.86,0.0,29.5
Alabama,2020-07-29,4887871.0,84652,1731.88,1538,31.47,1954.0,1722.57,47.0,24.86,0.96,39.98
Alabama,2020-07-30,4887871.0,86664,1773.04,1565,32.02,2012.0,1711.29,27.0,24.0,0.55,41.16
Alabama,2020-07-31,4887871.0,88266,1805.82,1580,32.32,1602.0,1638.71,15.0,20.29,0.31,32.78
Alabama,2020-08-01,4887871.0,90299,1847.41,1603,32.8,2033.0,1730.14,23.0,21.0,0.47,41.59
Alabama,2020-08-02,4887871.0,91458,1871.12,1627,33.29,1159.0,1644.29,24.0,22.0,0.49,23.71
Alabama,2020-08-03,4887871.0,92502,1892.48,1633,33.41,1044.0,1606.57,6.0,20.29,0.12,21.36
Alabama,2020-08-04,4887871.0,93457,1912.02,1666,34.08,955.0,1537.0,33.0,25.0,0.68,19.54
Alabama,2020-08-05,4887871.0,95323,1950.19,1695,34.68,1866.0,1524.43,29.0,22.43,0.59,38.18
Alabama,2020-08-06,4887871.0,97044,1985.4,1714,35.07,1721.0,1482.86,19.0,21.29,0.39,35.21
Alabama,2020-08-07,4887871.0,98895,2023.27,1735,35.5,1851.0,1518.43,21.0,22.14,0.43,37.87
Alabama,2020-08-08,4887871.0,99854,2042.89,1755,35.91,959.0,1365.0,20.0,21.71,0.41,19.62
Alabama,2020-08-09,4887871.0,101466,2075.87,1768,36.17,1612.0,1429.71,13.0,20.14,0.27,32.98
Alabama,2020-08-10,4887871.0,102391,2094.8,1797,36.76,925.0,1412.71,29.0,23.43,0.59,18.92
Alabama,2020-08-11,4887871.0,103485,2117.18,1847,37.79,1094.0,1432.57,50.0,25.86,1.02,22.38
Alabama,2020-08-12,4887871.0,104219,2132.2,1882,38.5,734.0,1270.86,35.0,26.71,0.72,15.02
Alabama,2020-08-13,4887871.0,104976,2147.68,1890,38.67,757.0,1133.14,8.0,25.14,0.16,15.49
Alabama,2020-08-14,4887871.0,106096,2170.6,1893,38.73,1120.0,1028.71,3.0,22.57,0.06,22.91
Alabama,2020-08-15,4887871.0,106926,2187.58,1896,38.79,830.0,1010.29,3.0,20.14,0.06,16.98
Alabama,2020-08-16,4887871.0,107667,2202.74,1898,38.83,741.0,885.86,2.0,18.57,0.04,15.16
Alabama,2020-08-17,4887871.0,109092,2231.89,1925,39.38,1425.0,957.29,27.0,18.29,0.55,29.15
Alabama,2020-08-18,4887871.0,110415,2258.96,1936,39.61,1323.0,990.0,11.0,12.71,0.23,27.07
Alabama,2020-08-19,4887871.0,111696,2285.17,1944,39.77,1281.0,1068.14,8.0,8.86,0.16,26.21
Alabama,2020-08-20,4887871.0,112737,2306.46,1974,40.39,1041.0,1108.71,30.0,12.0,0.61,21.3
Alabama,2020-08-21,4887871.0,114212,2336.64,1996,40.84,1475.0,1159.43,22.0,14.71,0.45,30.18
Alabama,2020-08-22,4887871.0,114809,2348.85,2011,41.14,597.0,1126.14,15.0,16.43,0.31,12.21
Alabama,2020-08-23,4887871.0,115485,2362.69,2013,41.18,676.0,1116.86,2.0,16.43,0.04,13.83
Alabama,2020-08-24,4887871.0,116045,2374.14,2024,41.41,560.0,993.29,11.0,14.14,0.23,11.46
Alabama,2020-08-25,4887871.0,118190,2418.03,2037,41.67,2145.0,1110.71,13.0,14.43,0.27,43.88
Alabama,2020-08-26,4887871.0,119904,2453.09,2045,41.84,1714.0,1172.57,8.0,14.43,0.16,35.07
Alabama,2020-08-27,4887871.0,121041,2476.35,2076,42.47,1137.0,1186.29,31.0,14.57,0.63,23.26
Alabama,2020-08-28,4887871.0,122879,2513.96,2107,43.11,1838.0,1238.14,31.0,15.86,0.63,37.6
Alabama,2020-08-29,4887871.0,124155,2540.06,2152,44.03,1276.0,1335.14,45.0,20.14,0.92,26.11
Alabama,2020-08-30,4887871.0,124944,2556.2,2162,44.23,789.0,1351.29,10.0,21.29,0.2,16.14
Alabama,2020-08-31,4887871.0,126500,2588.04,2182,44.64,1556.0,1493.57,20.0,22.57,0.41,31.83
Alabama,2020-09-01,4887871.0,127234,2603.06,2200,45.01,734.0,1292.0,18.0,23.29,0.37,15.02
Alabama,2020-09-02,4887871.0,128240,2623.64,2217,45.36,1006.0,1190.86,17.0,24.57,0.35,20.58
Alabama,2020-09-03,4887871.0,129225,2643.79,2233,45.68,985.0,1169.14,16.0,22.43,0.33,20.15
Alabama,2020-09-04,4887871.0,130373,2667.28,2266,46.36,1148.0,1070.57,33.0,22.71,0.68,23.49
Alabama,2020-09-05,4887871.0,130914,2678.34,2275,46.54,541.0,965.57,9.0,17.57,0.18,11.07
Alabama,2020-09-06,4887871.0,131690,2694.22,2276,46.56,776.0,963.71,1.0,16.29,0.02,15.88
Alabama,2020-09-07,4887871.0,132221,2705.08,2276,46.56,531.0,817.29,0.0,13.43,0.0,10.86
Alabama,2020-09-08,4887871.0,133005,2721.12,2277,46.58,784.0,824.43,1.0,11.0,0.02,16.04
Alabama,2020-09-09,4887871.0,134061,2742.73,2285,46.75,1056.0,831.57,8.0,9.71,0.16,21.6
Alabama,2020-09-10,4887871.0,135138,2764.76,2301,47.08,1077.0,844.71,16.0,9.71,0.33,22.03
Alabama,2020-09-11,4887871.0,136107,2784.59,2333,47.73,969.0,819.14,32.0,9.57,0.65,19.82
Alabama,2020-09-12,4887871.0,137166,2806.25,2350,48.08,1059.0,893.14,17.0,10.71,0.35,21.67
Alabama,2020-09-13,4887871.0,137861,2820.47,2351,48.1,695.0,881.57,1.0,10.71,0.02,14.22
Alabama,2020-09-14,4887871.0,138619,2835.98,2355,48.18,758.0,914.0,4.0,11.29,0.08,15.51
Alabama,2020-09-15,4887871.0,139660,2857.28,2387,48.84,1041.0,950.71,32.0,15.71,0.65,21.3
Alabama,2020-09-16,4887871.0,140423,2872.89,2392,48.94,763.0,908.86,5.0,15.29,0.1,15.61
Alabama,2020-09-17,4887871.0,141454,2893.98,2401,49.12,1031.0,902.29,9.0,14.29,0.18,21.09
Alabama,2020-09-18,4887871.0,142768,2920.86,2428,49.67,1314.0,951.57,27.0,13.57,0.55,26.88
Alabama,2020-09-19,4887871.0,143578,2937.43,2437,49.86,810.0,916.0,9.0,12.43,0.18,16.57
Alabama,2020-09-20,4887871.0,144325,2952.72,2437,49.86,747.0,923.43,0.0,12.29,0.0,15.28
Alabama,2020-09-21,4887871.0,145202,2970.66,2439,49.9,877.0,940.43,2.0,12.0,0.04,17.94
Alabama,2020-09-22,4887871.0,145859,2984.1,2457,50.27,657.0,885.57,18.0,10.0,0.37,13.44
Alabama,2020-09-23,4887871.0,146897,3005.34,2488,50.9,1038.0,924.86,31.0,13.71,0.63,21.24
Alabama,2020-09-24,4887871.0,149263,3053.74,2506,51.27,2366.0,1115.57,18.0,15.0,0.37,48.41
Alabama,2020-09-25,4887871.0,150239,3073.71,2491,50.96,976.0,1082.5,-15.0,13.0,-0.31,19.97
